Region,countryName,Coverage,CountryCode,SurveyTime,CPI_Time,DataType,SurveyMean_LCU,currency,source,SurveyID,SurveyMean_PPP,DistributionFileName,Comment
ECA,Slovak Republic,National,SVK,2016,2016,y,405.3425003,,EU-SILC,SVKN2016y,,SVKN2016y.pcb,
ECA,Slovak Republic,National,SVK,2018,2018,y,458.7682737,,EU-SILC,SVKN2018y,,SVKN2018y.pcb,
ECA,Slovenia,National,SVN,1987,1987,y,23.19,,Last round,SVNN1987y,584.1,SLOVE87I.T05,
ECA,Slovenia,National,SVN,1993,1993,y,138.24,239.64,Last round,SVNN1993y,633.14,SLOVE93I.T05,
ECA,Slovenia,National,SVN,1997,1997,y,61634.78191,,LIS,SVNN1997y,,SVNN1997y.pcb,
ECA,Slovenia,National,SVN,1998,1998,x,273.83,239.64,Last round,SVNN1998x,711.53,SLOVEN98.T05,
ECA,Slovenia,National,SVN,1999,1999,y,70972.22381,,LIS,SVNN1999y,,SVNN1999y.pcb,
ECA,Slovenia,National,SVN,2002,2002,x,464.22,,Last round,SVNN2002x,895.72,SVN02.pcb,
ECA,Slovenia,National,SVN,2003,2003,x,483.71,,Last round,SVNN2003x,884.01,SVN03.pcb,
ECA,Slovenia,National,SVN,2004,2004,y,122544.5816,,EU-SILC,SVNN2004y,,SVNN2004y.pcb,
ECA,Slovenia,National,SVN,2005,2005,y,129974.8043,,EU-SILC,SVNN2005y,,SVNN2005y.pcb,
ECA,Slovenia,National,SVN,2006,2006,y,137875.213,,EU-SILC,SVNN2006y,,SVNN2006y.pcb,
ECA,Slovenia,National,SVN,2007,2007,y,627.4953619,,EU-SILC,SVNN2007y,,SVNN2007y.pcb,
ECA,Slovenia,National,SVN,2008,2008,y,682.6677597,,EU-SILC,SVNN2008y,,SVNN2008y.pcb,
ECA,Slovenia,National,SVN,2009,2009,y,692.910765,,EU-SILC,SVNN2009y,,SVNN2009y.pcb,
ECA,Slovenia,National,SVN,2010,2010,y,706.376693,,EU-SILC,SVNN2010y,,SVNN2010y.pcb,
ECA,Slovenia,National,SVN,2011,2011,y,712.970892,,EU-SILC,SVNN2011y,,SVNN2011y.pcb,
ECA,Slovenia,National,SVN,2012,2012,y,701.2972942,,EU-SILC,SVNN2012y,,SVNN2012y.pcb,
ECA,Slovenia,National,SVN,2013,2013,y,709.8815487,,EU-SILC,SVNN2013y,,SVNN2013y.pcb,
ECA,Slovenia,National,SVN,2014,2014,y,728.7992705,,EU-SILC,SVNN2014y,,SVNN2014y.pcb,
ECA,Slovenia,National,SVN,2015,2015,y,727.6940859,,EU-SILC,SVNN2015y,,SVNN2015y.pcb,
ECA,Slovenia,National,SVN,2016,2016,y,749.1967388,,EU-SILC,SVNN2016y,,SVNN2016y.pcb,
ECA,Slovenia,National,SVN,2017,2017,y,777.7117671,,EU-SILC,SVNN2017y,,SVNN2017y.pcb,
ECA,Slovenia,National,SVN,2018,2018,y,841.0513223,,EU-SILC,SVNN2018y,,SVNN2018y.pcb,
OHI,Sweden,National,SWE,1967,1967,y,583.2566215,,LIS,SWEN1967y,,SWEN1967y.pcb,
OHI,Sweden,National,SWE,1975,1975,y,1481.521573,,LIS,SWEN1975y,,SWEN1975y.pcb,
OHI,Sweden,National,SWE,1981,1981,y,2865.187262,,LIS,SWEN1981y,,SWEN1981y.pcb,
OHI,Sweden,National,SWE,1987,1987,y,4585.901584,,LIS,SWEN1987y,,SWEN1987y.pcb,
OHI,Sweden,National,SWE,1992,1992,y,7566.621181,,LIS,SWEN1992y,,SWEN1992y.pcb,
OHI,Sweden,National,SWE,1995,1995,y,7826.187086,,LIS,SWEN1995y,,SWEN1995y.pcb,
OHI,Sweden,National,SWE,2000,2000,y,9201.88973,,LIS,SWEN2000y,,SWEN2000y.pcb,
OHI,Sweden,National,SWE,2003,2003,y,9667.755019,,EU-SILC,SWEN2003y,,SWEN2003y.pcb,
OHI,Sweden,National,SWE,2004,2004,y,9962.094376,,EU-SILC,SWEN2004y,,SWEN2004y.pcb,
OHI,Sweden,National,SWE,2005,2005,y,10106.54423,,EU-SILC,SWEN2005y,,SWEN2005y.pcb,
OHI,Sweden,National,SWE,2006,2006,y,10853.7979,,EU-SILC,SWEN2006y,,SWEN2006y.pcb,
OHI,Sweden,National,SWE,2007,2007,y,11758.8576,,EU-SILC,SWEN2007y,,SWEN2007y.pcb,
OHI,Sweden,National,SWE,2008,2008,y,12565.04448,,EU-SILC,SWEN2008y,,SWEN2008y.pcb,
OHI,Sweden,National,SWE,2009,2009,y,12581.5262,,EU-SILC,SWEN2009y,,SWEN2009y.pcb,
OHI,Sweden,National,SWE,2010,2010,y,12924.71288,,EU-SILC,SWEN2010y,,SWEN2010y.pcb,
OHI,Sweden,National,SWE,2011,2011,y,13445.91292,,EU-SILC,SWEN2011y,,SWEN2011y.pcb,
OHI,Sweden,National,SWE,2012,2012,y,13883.38047,,EU-SILC,SWEN2012y,,SWEN2012y.pcb,
OHI,Sweden,National,SWE,2013,2013,y,14239.78129,,EU-SILC,SWEN2013y,,SWEN2013y.pcb,
OHI,Sweden,National,SWE,2014,2014,y,14551.04236,,EU-SILC,SWEN2014y,,SWEN2014y.pcb,
OHI,Sweden,National,SWE,2015,2015,y,15047.10957,,EU-SILC,SWEN2015y,,SWEN2015y.pcb,
OHI,Sweden,National,SWE,2016,2016,y,15433.52503,,EU-SILC,SWEN2016y,,SWEN2016y.pcb,
OHI,Sweden,National,SWE,2017,2017,y,15700.1994,,EU-SILC,SWEN2017y,,SWEN2017y.pcb,
OHI,Sweden,National,SWE,2018,2018,y,16184.80949,,EU-SILC,SWEN2018y,,SWEN2018y.pcb,
SSA,Eswatini,National,SWZ,1994.83,1994,x,59.86,,Last round,SWZN1994.83x,46.6,SWAZIL95.T05,
SSA,Eswatini,National,SWZ,2000.92,2000,x,224.5289771,,GPWG,SWZN2000x,,SWZN2000x.pcb,
SSA,Eswatini,National,SWZ,2009.25,2009,x,432.8935983,,GPWG,SWZN2009x,,SWZN2009x.pcb,
SSA,Eswatini,National,SWZ,2016.17,2016,x,997.1164846,,GPWG,SWZN2016x,,SWZN2016x.pcb,
SSA,Seychelles,National,SYC,1999.62,1999,x,2070.04,,Last round,SYCN1999.62x,584.29,SYC99.pcb,
SSA,Seychelles,National,SYC,2006.43,2006,x,2252.96687,,GPWG,SYCN2006x,,SYCN2006x.pcb,
SSA,Seychelles,National,SYC,2013,2013,y,6167.988858,,GPWG,SYCN2013y,,SYCN2013y.pcb,
SSA,Seychelles,National,SYC,2018.08,2018,y,6346.478389,,GPWG,SYCN2018y,,SYCN2018y.pcb,
MNA,Syrian Arab Republic,National,SYR,1996.75,1996,x,2741.451827,,GPWG,SYRN1996x,,SYRN1996x.pcb,
MNA,Syrian Arab Republic,National,SYR,2003.5,2003,x,3542.670507,,GPWG,SYRN2003x,,SYRN2003x.pcb,
SSA,Chad,National,TCD,2003,2003,x,13350.74741,,GPWG,TCDN2003x,,TCDN2003x.pcb,
SSA,Chad,National,TCD,2011,2011,x,24661.76841,,GPWG,TCDN2011x,,TCDN2011x.pcb,
SSA,Togo,National,TGO,2006,2006,x,14797.78205,,GPWG,TGON2006x,,TGON2006x.pcb,
SSA,Togo,National,TGO,2011,2011,x,18546.57695,,GPWG,TGON2011x,,TGON2011x.pcb,
SSA,Togo,National,TGO,2015,2015,x,20409.49451,,GPWG,TGON2015x,,TGON2015x.pcb,
EAP,Thailand,National,THA,1981,1981,x,749.78,,Last round,THAN1981x,166.1,THA81C1.T01,
EAP,Thailand,National,THA,1988,1988,x,958.17,,Last round,THAN1988x,173.62,THAILA88.T05,
EAP,Thailand,National,THA,1990,1990,x,1195.024913,,GPWG,THAN1990x,,THAN1990x.pcb,
EAP,Thailand,National,THA,1992,1992,x,1583.539782,,GPWG,THAN1992x,,THAN1992x.pcb,
EAP,Thailand,National,THA,1994,1994,x,1806.872191,,GPWG,THAN1994x,,THAN1994x.pcb,
EAP,Thailand,National,THA,1996,1996,x,2196.654172,,GPWG,THAN1996x,,THAN1996x.pcb,
EAP,Thailand,National,THA,1998,1998,x,2505.21361,,GPWG,THAN1998x,,THAN1998x.pcb,
EAP,Thailand,National,THA,1999,1999,x,2401.101077,,GPWG,THAN1999x,,THAN1999x.pcb,
EAP,Thailand,National,THA,2000,2000,x,2406.401023,,GPWG,THAN2000x,,THAN2000x.pcb,
EAP,Thailand,National,THA,2002,2002,x,2783.976638,,GPWG,THAN2002x,,THAN2002x.pcb,
EAP,Thailand,National,THA,2004,2004,x,3286.897307,,GPWG,THAN2004x,,THAN2004x.pcb,
EAP,Thailand,National,THA,2006,2006,x,4030.165225,,GPWG,THAN2006x,,THAN2006x.pcb,
EAP,Thailand,National,THA,2007,2007,x,4105.563321,,GPWG,THAN2007x,,THAN2007x.pcb,
EAP,Thailand,National,THA,2008,2008,x,4576.082287,,GPWG,THAN2008x,,THAN2008x.pcb,
EAP,Thailand,National,THA,2009,2009,x,4691.603763,,GPWG,THAN2009x,,THAN2009x.pcb,
EAP,Thailand,National,THA,2010,2010,x,4999.968724,,GPWG,THAN2010x,,THAN2010x.pcb,
EAP,Thailand,National,THA,2011,2011,x,5268.292909,,GPWG,THAN2011x,,THAN2011x.pcb,
EAP,Thailand,National,THA,2012,2012,x,5850.654642,,GPWG,THAN2012x,,THAN2012x.pcb,
EAP,Thailand,National,THA,2013,2013,x,6073.460083,,GPWG,THAN2013x,,THAN2013x.pcb,
EAP,Thailand,National,THA,2014,2014,x,6177.84365,,GPWG,THAN2014x,,THAN2014x.pcb,
EAP,Thailand,National,THA,2015,2015,x,6408.198555,,GPWG,THAN2015x,,THAN2015x.pcb,
EAP,Thailand,National,THA,2016,2016,x,6425.839884,,GPWG,THAN2016x,,THAN2016x.pcb,
EAP,Thailand,National,THA,2017,2017,x,6568.877785,,GPWG,THAN2017x,,THAN2017x.pcb,
EAP,Thailand,National,THA,2018,2018,x,6532.030771,,GPWG,THAN2018x,,THAN2018x.pcb,
EAP,Thailand,National,THA,2019,2019,x,6599.298645,,GPWG,THAN2019x,,THAN2019x.pcb,
ECA,Tajikistan,National,TJK,1999,1999,x,12.85489496,,GPWG,TJKN1999x,,TJKN1999x.pcb,
ECA,Tajikistan,National,TJK,2003,2003,x,45.59643448,,GPWG,TJKN2003x,,TJKN2003x.pcb,
ECA,Tajikistan,National,TJK,2004,2004,x,64.70622457,,GPWG,TJKN2004x,,TJKN2004x.pcb,
ECA,Tajikistan,National,TJK,2007,2007,x,171.3460721,,GPWG,TJKN2007x,,TJKN2007x.pcb,
ECA,Tajikistan,National,TJK,2009,2009,x,258.8945269,,GPWG,TJKN2009x,,TJKN2009x.pcb,
ECA,Tajikistan,National,TJK,2015,2015,x,452.2739192,,GPWG,TJKN2015x,,TJKN2015x.pcb,
ECA,Turkmenistan,National,TKM,1998,1998,x,208237.6021,,GPWG,TKMN1998x,,TKMN1998x.pcb,
EAP,Timor-Leste,National,TLS,2001,2001,x,25.10364793,,GPWG,TLSN2001x,,TLSN2001x.pcb,
EAP,Timor-Leste,National,TLS,2007,2007,x,29.46066313,,GPWG,TLSN2007x,,TLSN2007x.pcb,
EAP,Timor-Leste,National,TLS,2014,2014,x,60.08161343,,GPWG,TLSN2014x,,TLSN2014x.pcb,
EAP,Tonga,National,TON,2000.75,2000,x,247.2601807,,GPWG,TONN2001x,,TONN2001x.pcb,
EAP,Tonga,National,TON,2009,2009,x,440.2090713,,GPWG,TONN2009x,,TONN2009x.pcb,
EAP,Tonga,National,TON,2015,2015,x,519.1875918,,GPWG,TONN2015x,,TONN2015x.pcb,
LAC,Trinidad and Tobago,National,TTO,1988,1988,y,460.3,,Last round,TTON1988y,431.26,TRINID88.T05,
LAC,Trinidad and Tobago,National,TTO,1992,1992,y,441.8,,Last round,TTON1992y,302.77,TRINID92.T05,
MNA,Tunisia,National,TUN,1985,1985,x,39.21,,Last round,TUNN1985x,178.41,TUNISI85.T05,
MNA,Tunisia,National,TUN,1990,1990,x,59.63,,Last round,TUNN1990x,191.93,TUNISI90.T05,
MNA,Tunisia,National,TUN,1995,1995,x,80.48,,Last round,TUNN1995x,195.52,TUNISI95.T05,
MNA,Tunisia,National,TUN,2000,2000,x,111.62,,Last round,TUNN2000x,231.35,TUNISI00.T05,
MNA,Tunisia,National,TUN,2005.34,2005,x,141.3751628,,GPWG,TUNN2005x,,TUNN2005x.pcb,
MNA,Tunisia,National,TUN,2010.41,2010,x,196.6715788,,GPWG,TUNN2010x,,TUNN2010x.pcb,
MNA,Tunisia,National,TUN,2015.42,2015,x,289.3462448,,GPWG,TUNN2015x,,TUNN2015x.pcb,
ECA,Turkey,National,TUR,1987,1987,x,0.05,,Last round,TURN1987x,311.5,TUR87C1.T01,
ECA,Turkey,National,TUR,1994,1994,x,2.08,,Last round,TURN1994x,293.82,TUR94C1.T01,
ECA,Turkey,National,TUR,2002,2002,x,150.5420784,,GPWG,TURN2002x,,TURN2002x.pcb,
ECA,Turkey,National,TUR,2003,2003,x,174.0262597,,GPWG,TURN2003x,,TURN2003x.pcb,
ECA,Turkey,National,TUR,2004,2004,x,232.2525166,,GPWG,TURN2004x,,TURN2004x.pcb,
ECA,Turkey,National,TUR,2005,2005,x,267.0923542,,GPWG,TURN2005x,,TURN2005x.pcb,
ECA,Turkey,National,TUR,2006,2006,x,294.1691125,,GPWG,TURN2006x,,TURN2006x.pcb,
ECA,Turkey,National,TUR,2007,2007,x,337.3338465,,GPWG,TURN2007x,,TURN2007x.pcb,
ECA,Turkey,National,TUR,2008,2008,x,412.1693573,,GPWG,TURN2008x,,TURN2008x.pcb,
ECA,Turkey,National,TUR,2009,2009,x,433.3424585,,GPWG,TURN2009x,,TURN2009x.pcb,
ECA,Turkey,National,TUR,2010,2010,x,478.4312965,,GPWG,TURN2010x,,TURN2010x.pcb,
ECA,Turkey,National,TUR,2011,2011,x,557.2388033,,GPWG,TURN2011x,,TURN2011x.pcb,
ECA,Turkey,National,TUR,2012,2012,x,630.2089887,,GPWG,TURN2012x,,TURN2012x.pcb,
ECA,Turkey,National,TUR,2013,2013,x,704.9706692,,GPWG,TURN2013x,,TURN2013x.pcb,
ECA,Turkey,National,TUR,2014,2014,x,801.4700273,,GPWG,TURN2014x,,TURN2014x.pcb,
ECA,Turkey,National,TUR,2015,2015,x,864.5389596,,GPWG,TURN2015x,,TURN2015x.pcb,
ECA,Turkey,National,TUR,2016,2016,x,977.1051452,,GPWG,TURN2016x,,TURN2016x.pcb,
ECA,Turkey,National,TUR,2017,2017,x,1105.865214,,GPWG,TURN2017x,,TURN2017x.pcb,
ECA,Turkey,National,TUR,2018,2018,x,1313.733957,,GPWG,TURN2018x,,TURN2018x.pcb,
ECA,Turkey,National,TUR,2019,2019,x,1490.095841,,GPWG,TURN2019x,,TURN2019x.pcb,
EAP,Tuvalu,National,TUV,2010,2010,x,272.5657081,,GPWG,TUVN2010x,,TUVN2010x.pcb,
OHI,"Taiwan, China",National,TWN,1981,1981,y,4747.199746,,LIS,TWNN1981y,,TWNN1981y.pcb,
OHI,"Taiwan, China",National,TWN,1986,1986,y,6632.660375,,LIS,TWNN1986y,,TWNN1986y.pcb,
OHI,"Taiwan, China",National,TWN,1991,1991,y,12690.6878,,LIS,TWNN1991y,,TWNN1991y.pcb,
OHI,"Taiwan, China",National,TWN,1995,1995,y,17144.50149,,LIS,TWNN1995y,,TWNN1995y.pcb,
OHI,"Taiwan, China",National,TWN,1997,1997,y,18841.54814,,LIS,TWNN1997y,,TWNN1997y.pcb,
OHI,"Taiwan, China",National,TWN,2000,2000,y,20594.03403,,LIS,TWNN2000y,,TWNN2000y.pcb,
OHI,"Taiwan, China",National,TWN,2005,2005,y,21238.39597,,LIS,TWNN2005y,,TWNN2005y.pcb,
OHI,"Taiwan, China",National,TWN,2007,2007,y,20641.11619,,LIS,TWNN2007y,,TWNN2007y.pcb,
OHI,"Taiwan, China",National,TWN,2010,2010,y,19886.73933,,LIS,TWNN2010y,,TWNN2010y.pcb,
OHI,"Taiwan, China",National,TWN,2013,2013,y,21041.76571,,LIS,TWNN2013y,,TWNN2013y.pcb,
OHI,"Taiwan, China",National,TWN,2016,2016,y,22976.05177,,LIS,TWNN2016y,,TWNN2016y.pcb,
SSA,Tanzania,National,TZA,1991.92,1991,x,3474.528132,,GPWG,TZAN1991x,,TZAN1991x.pcb,
SSA,Tanzania,National,TZA,2000.33,2000,x,9816.438322,,GPWG,TZAN2000x,,TZAN2000x.pcb,
SSA,Tanzania,National,TZA,2007,2007,x,26550.07034,,GPWG,TZAN2007x,,TZAN2007x.pcb,
SSA,Tanzania,National,TZA,2011.77,2011,x,51692.62168,,GPWG,TZAN2011x,,TZAN2011x.pcb,
SSA,Tanzania,National,TZA,2017.92,2017,x,78055.88079,,GPWG,TZAN2017x,,TZAN2017x.pcb,
SSA,Uganda,National,UGA,1989,1989,x,6328,,Last round,UGAN1989x,33.35,UGANDA89.T05,
SSA,Uganda,National,UGA,1992.23,1992,x,15278.1,,Last round,UGAN1992.23x,59.07,UGA92.pcb,
SSA,Uganda,National,UGA,1996.2,1996,x,23696.44,,Last round,UGAN1996.2x,66.69,UGA96.pcb,
SSA,Uganda,National,UGA,1999.55,1999,x,26569.7,,NonGPWG,UGAN1999x,65.15,UGA99.pcb,
SSA,Uganda,National,UGA,2002.36,2002,x,31034.63259,,GPWG,UGAN2002x,,UGAN2002x.pcb,
SSA,Uganda,National,UGA,2005.33,2005,x,41938.08855,,GPWG,UGAN2005x,,UGAN2005x.pcb,
SSA,Uganda,National,UGA,2009.4,2009,x,74455.81207,,GPWG,UGAN2009x,,UGAN2009x.pcb,
SSA,Uganda,National,UGA,2012.45,2012,x,110157.1892,,GPWG,UGAN2012x,,UGAN2012x.pcb,
SSA,Uganda,National,UGA,2016.5,2016,x,128103.3776,,GPWG,UGAN2016x,,UGAN2016x.pcb,
ECA,Ukraine,National,UKR,1992,1992,x,0.03,,NonGPWG,UKRN1992x,262.86,UKR1992N.pcb,
ECA,Ukraine,National,UKR,1993,1993,x,1326.38,,NonGPWG,UKRN1993x,213.3,UKR1993nX.pcb,
ECA,Ukraine,National,UKR,1995,1995,x,65.58,,Last round,UKRN1995x,223.17,ukrai95.T05,
ECA,Ukraine,National,UKR,1996,1996,x,9883.3,12,NonGPWG,UKRN1996x,186.52,UKR1996NX.pcb,
ECA,Ukraine,National,UKR,1999,1999,y,110.58,,Last round,UKRN1999y,132.69,UKRAI99Y.T05,
ECA,Ukraine,National,UKR,2002,2002,x,242.9325419,,GPWG,UKRN2002x,,UKRN2002x.pcb,
ECA,Ukraine,National,UKR,2003,2003,x,286.142044,,GPWG,UKRN2003x,,UKRN2003x.pcb,
ECA,Ukraine,National,UKR,2004,2004,x,349.3417433,,GPWG,UKRN2004x,,UKRN2004x.pcb,
ECA,Ukraine,National,UKR,2005,2005,x,470.0212902,,GPWG,UKRN2005x,,UKRN2005x.pcb,
ECA,Ukraine,National,UKR,2006,2006,x,554.8731411,,GPWG,UKRN2006x,,UKRN2006x.pcb,
ECA,Ukraine,National,UKR,2007,2007,x,595.2023836,,GPWG,UKRN2007x,,UKRN2007x.pcb,
ECA,Ukraine,National,UKR,2008,2008,x,853.4121223,,GPWG,UKRN2008x,,UKRN2008x.pcb,
ECA,Ukraine,National,UKR,2009,2009,x,916.1743141,,GPWG,UKRN2009x,,UKRN2009x.pcb,
ECA,Ukraine,National,UKR,2010,2010,x,1068.867049,,GPWG,UKRN2010x,,UKRN2010x.pcb,
ECA,Ukraine,National,UKR,2011,2011,x,1198.890996,,GPWG,UKRN2011x,,UKRN2011x.pcb,
ECA,Ukraine,National,UKR,2012,2012,x,1255.850692,,GPWG,UKRN2012x,,UKRN2012x.pcb,
ECA,Ukraine,National,UKR,2013,2013,x,1323.366905,,GPWG,UKRN2013x,,UKRN2013x.pcb,
ECA,Ukraine,National,UKR,2014,2014,x,1427.067829,,GPWG,UKRN2014x,,UKRN2014x.pcb,
ECA,Ukraine,National,UKR,2015,2015,x,1912.728924,,GPWG,UKRN2015x,,UKRN2015x.pcb,
ECA,Ukraine,National,UKR,2016,2016,x,2208.069457,,GPWG,UKRN2016x,,UKRN2016x.pcb,
ECA,Ukraine,National,UKR,2017,2017,x,2769.965948,,GPWG,UKRN2017x,,UKRN2017x.pcb,
ECA,Ukraine,National,UKR,2018,2018,x,3212.861752,,GPWG,UKRN2018x,,UKRN2018x.pcb,
ECA,Ukraine,National,UKR,2019,2019,x,3806.0642,,GPWG,UKRN2019x,,UKRN2019x.pcb,
LAC,Uruguay,Urban,URY,1981,1981,y,2.21,,Last round,URYN1981y,508.83,URUGU81Y.T05,
LAC,Uruguay,Urban,URY,1989,1989,y,88.63,,Last round,URYN1989y,574.12,ury89all.pcb,
LAC,Uruguay,National,URY,1992,1992,y,545.014759,,GPWG,URYN1992y,,URYN1992y.pcb,
LAC,Uruguay,National,URY,1995,1995,y,1990.209792,,GPWG,URYN1995y,,URYN1995y.pcb,
LAC,Uruguay,National,URY,1996,1996,y,2642.768191,,GPWG,URYN1996y,,URYN1996y.pcb,
LAC,Uruguay,National,URY,1997,1997,y,3267.365689,,GPWG,URYN1997y,,URYN1997y.pcb,
LAC,Uruguay,National,URY,1998,1998,y,4027.304402,,GPWG,URYN1998y,,URYN1998y.pcb,
LAC,Uruguay,National,URY,2000,2000,y,4281.932216,,GPWG,URYN2000y,,URYN2000y.pcb,
LAC,Uruguay,National,URY,2001,2001,y,4521.59932,,GPWG,URYN2001y,,URYN2001y.pcb,
LAC,Uruguay,National,URY,2002,2002,y,4177.59065,,GPWG,URYN2002y,,URYN2002y.pcb,
LAC,Uruguay,National,URY,2003,2003,y,4375.578818,,GPWG,URYN2003y,,URYN2003y.pcb,
LAC,Uruguay,National,URY,2004,2004,y,4884.526968,,GPWG,URYN2004y,,URYN2004y.pcb,
LAC,Uruguay,National,URY,2005,2005,y,5405.422172,,GPWG,URYN2005y,,URYN2005y.pcb,
LAC,Uruguay,National,URY,2006,2006,y,5887.511948,,GPWG,URYN2006y,,URYN2006y.pcb,
LAC,Uruguay,National,URY,2007,2007,y,6829.119801,,GPWG,URYN2007y,,URYN2007y.pcb,
LAC,Uruguay,National,URY,2008,2008,y,8137.321558,,GPWG,URYN2008y,,URYN2008y.pcb,
LAC,Uruguay,National,URY,2009,2009,y,9531.5613,,GPWG,URYN2009y,,URYN2009y.pcb,
LAC,Uruguay,National,URY,2010,2010,y,10133.60887,,GPWG,URYN2010y,,URYN2010y.pcb,
LAC,Uruguay,National,URY,2011,2011,y,11657.43046,,GPWG,URYN2011y,,URYN2011y.pcb,
LAC,Uruguay,National,URY,2012,2012,y,12651.19894,,GPWG,URYN2012y,,URYN2012y.pcb,
LAC,Uruguay,National,URY,2013,2013,y,14147.44962,,GPWG,URYN2013y,,URYN2013y.pcb,
LAC,Uruguay,National,URY,2014,2014,y,16205.01781,,GPWG,URYN2014y,,URYN2014y.pcb,
LAC,Uruguay,National,URY,2015,2015,y,17797.18546,,GPWG,URYN2015y,,URYN2015y.pcb,
LAC,Uruguay,National,URY,2016,2016,y,19114.34905,,GPWG,URYN2016y,,URYN2016y.pcb,
LAC,Uruguay,National,URY,2017,2017,y,21458.83098,,GPWG,URYN2017y,,URYN2017y.pcb,
LAC,Uruguay,National,URY,2018,2018,y,22491.5441,,GPWG,URYN2018y,,URYN2018y.pcb,
LAC,Uruguay,National,URY,2019,2019,y,23870.42668,,GPWG,URYN2019y,,URYN2019y.pcb,
OHI,United States,National,USA,1974,1974,y,300.7599242,,LIS,USAN1974y,,USAN1974y.pcb,
OHI,United States,National,USA,1979,1979,y,479.3061341,,LIS,USAN1979y,,USAN1979y.pcb,
OHI,United States,National,USA,1986,1986,y,774.3146527,,LIS,USAN1986y,,USAN1986y.pcb,
OHI,United States,National,USA,1991,1991,y,984.2814412,,LIS,USAN1991y,,USAN1991y.pcb,
OHI,United States,National,USA,1992,1992,y,1014.363806,,LIS,USAN1992y,,USAN1992y.pcb,
OHI,United States,National,USA,1993,1993,y,1065.883349,,LIS,USAN1993y,,USAN1993y.pcb,
OHI,United States,National,USA,1994,1994,y,1112.876017,,LIS,USAN1994y,,USAN1994y.pcb,
OHI,United States,National,USA,1995,1995,y,1161.455626,,LIS,USAN1995y,,USAN1995y.pcb,
OHI,United States,National,USA,1996,1996,y,1214.589118,,LIS,USAN1996y,,USAN1996y.pcb,
OHI,United States,National,USA,1997,1997,y,1279.27653,,LIS,USAN1997y,,USAN1997y.pcb,
OHI,United States,National,USA,1998,1998,y,1334.771102,,LIS,USAN1998y,,USAN1998y.pcb,
OHI,United States,National,USA,1999,1999,y,1396.108429,,LIS,USAN1999y,,USAN1999y.pcb,
OHI,United States,National,USA,2000,2000,y,1459.831965,,LIS,USAN2000y,,USAN2000y.pcb,
OHI,United States,National,USA,2001,2001,y,1500.692499,,LIS,USAN2001y,,USAN2001y.pcb,
OHI,United States,National,USA,2002,2002,y,1528.242982,,LIS,USAN2002y,,USAN2002y.pcb,
OHI,United States,National,USA,2003,2003,y,1586.654465,,LIS,USAN2003y,,USAN2003y.pcb,
OHI,United States,National,USA,2004,2004,y,1621.594122,,LIS,USAN2004y,,USAN2004y.pcb,
OHI,United States,National,USA,2005,2005,y,1711.820213,,LIS,USAN2005y,,USAN2005y.pcb,
OHI,United States,National,USA,2006,2006,y,1796.99685,,LIS,USAN2006y,,USAN2006y.pcb,
OHI,United States,National,USA,2007,2007,y,1835.691801,,LIS,USAN2007y,,USAN2007y.pcb,
OHI,United States,National,USA,2008,2008,y,1854.692171,,LIS,USAN2008y,,USAN2008y.pcb,
OHI,United States,National,USA,2009,2009,y,1872.163781,,LIS,USAN2009y,,USAN2009y.pcb,
OHI,United States,National,USA,2010,2010,y,1855.656335,,LIS,USAN2010y,,USAN2010y.pcb,
OHI,United States,National,USA,2011,2011,y,1937.318661,,LIS,USAN2011y,,USAN2011y.pcb,
OHI,United States,National,USA,2012,2012,y,1984.685226,,LIS,USAN2012y,,USAN2012y.pcb,
OHI,United States,National,USA,2013,2013,y,2001.312395,,LIS,USAN2013y,,USAN2013y.pcb,
OHI,United States,National,USA,2014,2014,y,2046.269646,,LIS,USAN2014y,,USAN2014y.pcb,
OHI,United States,National,USA,2015,2015,y,2126.15669,,LIS,USAN2015y,,USAN2015y.pcb,
OHI,United States,National,USA,2016,2016,y,2252.429361,,LIS,USAN2016y,,USAN2016y.pcb,
OHI,United States,National,USA,2017,2017,y,2329.178078,,LIS,USAN2017y,,USAN2017y.pcb,
OHI,United States,National,USA,2018,2018,y,2511.019268,,LIS,USAN2018y,,USAN2018y.pcb,
ECA,Uzbekistan,National,UZB,1998,1998,x,8576.09,,NonGPWG,UZBN1998x,86.06,UZB1998NX.pcb,
ECA,Uzbekistan,National,UZB,2000,2000,x,8971.918616,,GPWG,UZBN2000x,,UZBN2000x.pcb,
ECA,Uzbekistan,National,UZB,2002,2002,x,15430.9,,GPWG,UZBN2002x,,UZBN2002x.pcb,
ECA,Uzbekistan,National,UZB,2003,2003,x,16500.1888,,GPWG,UZBN2003x,,UZBN2003x.pcb,
LAC,"Venezuela, RB",National,VEN,1981,1981,y,579.07,,Last round,VENN1981y,628.31,VEN81I2.T02,
LAC,"Venezuela, RB",National,VEN,1987,1987,y,1064.45,,Last round,VENN1987y,557.63,VENEZ87I.T05,
LAC,"Venezuela, Republica Bolivariana de",National,VEN,1989,1989,y,2291.197104,,GPWG,VENN1989y,,VENN1989y.pcb,
LAC,"Venezuela, Republica Bolivariana de",National,VEN,1992,1992,y,5937.985959,,GPWG,VENN1992y,,VENN1992y.pcb,
LAC,"Venezuela, Republica Bolivariana de",National,VEN,1995,1995,y,18586.55914,,GPWG,VENN1995y,,VENN1995y.pcb,
